source,target
RPS2,MRPL9
RPS2,DOCK4
RPS2,RPS27
RPS2,EIF2S2
RPS2,RPL28
RPS2,SRP54
RPS2,MRPS2
RPS2,CUL7
RPS2,RPS13
RPS2,RPS3A
RPS2,MRPL22
RPS2,RPL32
RPS2,RPLP0
RPS2,TPT1
RPS2,RPL27
RPS2,RPL22
RPS2,PDCD11
RPS2,GSPT1
RPS2,FAU
RPS2,EIF3M
RPS2,RSRC1
RPS2,EIF3H
RPS2,RPL13A
RPS2,EIF1
RPS2,EIF3F
RPS2,ATP5F1A
RPS2,HMGN4
RPS2,RPS9
RPS2,IFI35
RPS2,PPP1R26
RPS2,SNU13
RPS2,RPLP2
RPS2,RPS14
RPS2,RPL12
RPS2,SERBP1
RPS2,EIF3L
RPS2,RPL10
RPS2,RPL34
RPS2,RPL5
RPS2,RPS16
RPS2,RPSA
RPS2,RACK1
RPS2,RPP38
RPS2,MRPS16
RPS2,RPS19
RPS2,RPL7A
RPS2,MRTO4
RPS2,RPL27A
RPS2,RPL36
RPS2,RPL6
RPS2,EIF3A
RPS2,RPL18
RPS2,RPS21
RPS2,EEF1B2
RPS2,RPL11
RPS2,RPS24
RPS2,MRPS12
RPS2,NSA2
RPS2,EIF3B
RPS2,RPL26
RPS2,RPS6
RPS2,RPL37A
RPS2,RPL24
RPS2,RRP12
RPS2,ETF1
RPS2,RPS4X
RPS2,POLR1C
RPL24,MRPS10
RPL24,SEC61B
RPL24,RPL19
RPL24,FANCE
RPL24,RPS12
RPL24,MRPS7
RPL24,RPS4Y1
RPL24,RPL35
RPL24,RSL24D1
RPL24,MRPL3
RPL24,LSG1
RPL24,SRP14
RPL24,EFL1
RPL24,RPL37
RPL24,RPS3
RPL24,EIF5B
RPL24,MRNIP
RPL24,RPL29
RPL24,EIF5A2
RPL24,RPS23
RPL24,PA2G4
RPL24,SRP9
RPL24,MRPL13
RPL24,ARL6IP1
RPL24,MRPL4
RPL24,RPL13
RPL24,EEF2
RPL24,RPL15
RPL24,RPL38
RPL24,ABCF1
RPL24,MRPS11
RPL24,RPS15A
RPL24,LARP4B
RPL24,IMP3
RPL24,RPS27L
RPL24,EIF5A
RPL24,EEF1A1
RPL24,RPL7
RPL24,RPS21
RPL24,RPL3
RPL24,RPL36AL
RPL24,RPL27A
RPL24,RPS3A
RPL24,RPL22
RPL24,ETF1
RPL24,MRPL24
RPL24,RPL12
RPL24,HMGN2
RPL24,DHX9
RPL24,RPL5
RPL24,SERBP1
RPL24,MRPS2
RPL24,RPL7A
RPL24,MRPS15
RPL24,RPS4X
RPL24,EIF6
RPL24,MRTO4
RPL24,HMGN4
RPL24,RPS16
RPL24,RPS6
RPL24,BTF3
RPL24,HMGN1
RPL24,MRPL2
RPL24,RPS9
RPL24,RPL13A
RPL24,EEF1B2
RPL24,RPL26
RPL24,RPL37A
RPL24,RPL34
RPL24,RPL10
RPL24,RACK1
RPL24,RPSA
RPL24,RPS19
RPL24,RPL6
RPL24,RPL36
RPL24,RPL18
RPL24,NSA2
RPL24,MRPS12
RPL24,RPL11
RPL24,RPS24
RPL24,CUL7
RPL24,RPS13
RPL24,RPLP0
RPL24,RPL32
RPL24,MRPL22
RPL24,FAU
RPL24,GSPT1
RPL24,RPL27
RPL24,TPT1
RPL24,NMD3
RPL24,RSRC1
RPL24,IFI35
RPL24,RPS14
RPL24,RPLP2
RPL24,MRPS14
RPL24,RPS29
RPL24,NACA
RPL24,RPL39L
RPL24,RPL14
RPL24,RPL35A
RPL24,RPL28
RPL24,RPS27
RPL24,DOCK4
RPL24,RPL31
RPL24,FLT3LG
RPL24,RPL41
RPL24,SRP54
RPL37A,MRPS10
RPL37A,SEC61B
RPL37A,RPL19
RPL37A,FANCE
RPL37A,RPS12
RPL37A,MRPS7
RPL37A,NOP53
RPL37A,RPS4Y1
RPL37A,RPL35
RPL37A,RSL24D1
RPL37A,MRPL3
RPL37A,RPL37
RPL37A,RPS3
RPL37A,EIF5B
RPL37A,MRNIP
RPL37A,RPL29
RPL37A,RPS23
RPL37A,PA2G4
RPL37A,MRPL13
RPL37A,ARL6IP1
RPL37A,MRPL4
RPL37A,RPL13
RPL37A,EEF2
RPL37A,RPL15
RPL37A,RPL38
RPL37A,MRPS11
RPL37A,RPS15A
RPL37A,IMP3
RPL37A,RPS27L
RPL37A,EIF5A
RPL37A,EEF1A1
RPL37A,RPL7
RPL37A,RPS21
RPL37A,RPL3
RPL37A,RPL36AL
RPL37A,RPL27A
RPL37A,RPS3A
RPL37A,RPL22
RPL37A,PES1
RPL37A,ETF1
RPL37A,GTPBP4
RPL37A,MRPL24
RPL37A,RPL12
RPL37A,HMGN2
RPL37A,RPL5
RPL37A,SERBP1
RPL37A,RPL7A
RPL37A,GNL2
RPL37A,MRPS15
RPL37A,RPS4X
RPL37A,EIF6
RPL37A,MRTO4
RPL37A,HMGN4
RPL37A,RPS16
RPL37A,RPS6
RPL37A,BTF3
RPL37A,HMGN1
RPL37A,MRPL2
RPL37A,RPS9
RPL37A,RPL13A
RPL37A,RPL34
RPL37A,RPS29
RPL37A,RPL14
RPL37A,MRPS12
RPL37A,RPS14
RPL37A,RPL31
RPL37A,RPSA
RPL37A,RPL39L
RPL37A,IFI35
RPL37A,RPL6
RPL37A,DOCK4
RPL37A,RPL10
RPL37A,RPS24
RPL37A,RPL32
RPL37A,NMD3
RPL37A,NSA2
RPL37A,RPL11
RPL37A,RPL18
RPL37A,RPL36
RPL37A,RPS19
RPL37A,RACK1
RPL37A,RPL26
RPL37A,RPS27
RPL37A,RPL28
RPL37A,FLT3LG
RPL37A,RPL35A
RPL37A,MRPS14
RPL37A,NACA
RPL37A,RPLP2
RPL37A,RSRC1
RPL37A,FAU
RPL37A,RPL27
RPL37A,MRPL22
RPL37A,RPLP0
RPL37A,RPS13
RPL37A,CUL7
RPS6,MRPS10
RPS6,DIMT1
RPS6,EIF3D
RPS6,EIF5
RPS6,TSC2
RPS6,EIF3E
RPS6,FBL
RPS6,SEC61B
RPS6,EDF1
RPS6,UTP18
RPS6,RPL19
RPS6,RPS6KB1
RPS6,KRR1
RPS6,FANCE
RPS6,RPS12
RPS6,BYSL
RPS6,RRP9
RPS6,MPHOSPH10
RPS6,MRPS7
RPS6,EIF3K
RPS6,RPS4Y1
RPS6,EIF2S3
RPS6,EIF3G
RPS6,NOL11
RPS6,UTP3
RPS6,EIF2S1
RPS6,NAT10
RPS6,IMP4
RPS6,RPL35
RPS6,UTP20
RPS6,UTP6
RPS6,EIF3J
RPS6,PNO1
RPS6,MRPL3
RPS6,RPL37
RPS6,PELO
RPS6,RPS3
RPS6,DENR
RPS6,RIOK2
RPS6,EIF5B
RPS6,PWP2
RPS6,MRNIP
RPS6,EIF4A1
RPS6,RPL29
RPS6,EIF5A2
RPS6,ABCE1
RPS6,RPS23
RPS6,NOL6
RPS6,MRPL16
RPS6,TSR1
RPS6,PA2G4
RPS6,MRPL13
RPS6,ARL6IP1
RPS6,MRPL4
RPS6,RPL13
RPS6,EEF2
RPS6,WDR3
RPS6,RPS6KB2
RPS6,MRPL11
RPS6,RPL15
RPS6,RPL38
RPS6,MRPS11
RPS6,RPS15A
RPS6,RRP7A
RPS6,IMP3
RPS6,NOC4L
RPS6,RPS27L
RPS6,EIF5A
RPS6,EEF1A1
RPS6,RPL7
RPS6,EIF4EBP1
RPS6,RPS21
RPS6,RPL3
RPS6,RPL36AL
RPS6,RPL27A
RPS6,RPS3A
RPS6,RPL22
RPS6,ETF1
RPS6,EIF3B
RPS6,MRPL24
RPS6,RPL12
RPS6,HMGN2
RPS6,HEATR1
RPS6,EPRS1
RPS6,EIF3A
RPS6,PDCD11
RPS6,RPL5
RPS6,SERBP1
RPS6,MRPS2
RPS6,RPL7A
RPS6,UTP11
RPS6,MRPS15
RPS6,EIF3I
RPS6,RPS4X
RPS6,BMS1
RPS6,WDR46
RPS6,EIF2S2
RPS6,MRTO4
RPS6,EXOSC10
RPS6,HMGN4
RPS6,RPS16
RPS6,EIF1AX
RPS6,NOP56
RPS6,RPL26
RPS6,EEF1B2
RPS6,MRPS12
RPS6,RPL11
RPS6,RPS24
RPS6,NSA2
RPS6,EIF4E
RPS6,RPL18
RPS6,UTP14A
RPS6,RPL36
RPS6,RPL6
RPS6,MRPL2
RPS6,RPS19
RPS6,RPSA
RPS6,RACK1
RPS6,RPP38
RPS6,RPL10
RPS6,RSL1D1
RPS6,RPL34
RPS6,EIF3L
RPS6,NGDN
RPS6,RPS14
RPS6,RPLP2
RPS6,SNU13
RPS6,EEF1D
RPS6,RCL1
RPS6,IFI35
RPS6,EIF3F
RPS6,RPS9
RPS6,RSRC1
RPS6,EIF3M
RPS6,EIF3H
RPS6,EIF1
RPS6,RPL13A
RPS6,TPT1
RPS6,RPL27
RPS6,GSPT1
RPS6,FAU
RPS6,TBL3
RPS6,EIF4B
RPS6,RPL32
RPS6,RPLP0
RPS6,DNTTIP2
RPS6,MRPL22
RPS6,RPS13
RPS6,CUL7
RPS6,RPL31
RPS6,WDR43
RPS6,FLT3LG
RPS6,RPL28
RPS6,DOCK4
RPS6,RPS27
RPS6,RPL35A
RPS6,NOP14
RPS6,EIF4G1
RPS6,AATF
RPS6,BUD23
RPS6,KDM8
RPS6,RPL14
RPS6,RPL39L
RPS6,NACA
RPS6,HMGN1
RPS6,RPS29
RPS6,MRPS14
RPL26,MRPS10
RPL26,SEC61B
RPL26,RPL19
RPL26,FANCE
RPL26,RPS12
RPL26,SEC61A1
RPL26,RPS4Y1
RPL26,MDM2
RPL26,RPL35
RPL26,RSL24D1
RPL26,WDR12
RPL26,RPL37
RPL26,RPS3
RPL26,EIF5B
RPL26,MRNIP
RPL26,RPL29
RPL26,RPS23
RPL26,PA2G4
RPL26,RPL13
RPL26,EEF2
RPL26,RPL15
RPL26,RPL38
RPL26,RPS15A
RPL26,TUFM
RPL26,SRPRA
RPL26,RPS27L
RPL26,EIF5A
RPL26,EEF1A1
RPL26,RPL7
RPL26,MRPL20
RPL26,RPS21
RPL26,RPL3
RPL26,RPL36AL
RPL26,RPL27A
RPL26,RPS3A
RPL26,RPL22
RPL26,PES1
RPL26,ETF1
RPL26,GTPBP4
RPL26,RPL12
RPL26,MRPL9
RPL26,PDCD11
RPL26,RPL5
RPL26,SERBP1
RPL26,RPL7A
RPL26,MRPS16
RPL26,GNL2
RPL26,RPS4X
RPL26,EIF6
RPL26,MRTO4
RPL26,RPS16
RPL26,BTF3
RPL26,RPS9
RPL26,RPL13A
RPL26,EEF1B2
RPL26,MRPL19
RPL26,RPL34
RPL26,RPS29
RPL26,RPL14
RPL26,RPS14
RPL26,RPL31
RPL26,SEC61G
RPL26,RPSA
RPL26,RPL39L
RPL26,IFI35
RPL26,GSPT1
RPL26,RPL6
RPL26,DOCK4
RPL26,RPL10
RPL26,RPS24
RPL26,RPL32
RPL26,NMD3
RPL26,RACK1
RPL26,RPLP2
RPL26,FAU
RPL26,RPS13
RPL26,RPL18
RPL26,NACA
RPL26,RPLP0
RPL26,SRP54
RPL26,RPL28
RPL26,BOP1
RPL26,RPS19
RPL26,RPL36
RPL26,NSA2
RPL26,RPL11
RPL26,RPL27
RPL26,TPT1
RPL26,RSRC1
RPL26,RPS27
RPL26,FLT3LG
RPL26,RPL35A
LGMN,CST6
LGMN,CTSL
LGMN,CTSB
TUFM,MRPS10
TUFM,MRPS35
TUFM,MRPS34
TUFM,UQCRC1
TUFM,ATP5F1D
TUFM,POLR2C
TUFM,FANCE
TUFM,MRPS7
TUFM,MRPL34
TUFM,PTCD3
TUFM,HSPBP1
TUFM,MRPL44
TUFM,RPL35
TUFM,MRPS18B
TUFM,MRPL15
TUFM,MRPL3
TUFM,SIL1
TUFM,MRPS28
TUFM,RPS3
TUFM,MRPL49
TUFM,MRNIP
TUFM,RPS23
TUFM,MRPL16
TUFM,MRPL58
TUFM,MRPL39
TUFM,MRPL13
TUFM,ARL6IP1
TUFM,MRPL4
TUFM,CYCS
TUFM,EEF2
TUFM,MRPL48
TUFM,MRPL11
TUFM,MRPL46
TUFM,TSFM
TUFM,MRPS31
TUFM,CYC1
TUFM,MRPS11
TUFM,RPS15A
TUFM,MRPS33
TUFM,MRPL42
TUFM,NLRX1
TUFM,MRPS15
TUFM,RPS29
TUFM,HMGN1
TUFM,MRPS14
TUFM,HMGN2
TUFM,MRPL9
TUFM,RPL3
TUFM,FLT3LG
TUFM,MRPL19
TUFM,MRPL23
TUFM,RPS13
TUFM,MRPS2
TUFM,MRPL28
TUFM,CUL7
TUFM,MRPL24
TUFM,MRPL40
TUFM,PHB2
TUFM,PDCD11
TUFM,RPLP0
TUFM,AURKAIP1
TUFM,MRPL22
TUFM,ATP5F1A
TUFM,RPS9
TUFM,HMGN4
TUFM,DAP3
TUFM,MRPL20
TUFM,NDUFV1
TUFM,RPL13A
TUFM,RPS14
TUFM,RPL12
TUFM,PPP1R26
TUFM,RPL10
TUFM,RPS16
TUFM,RPL5
TUFM,ATP5F1C
TUFM,MRPS16
TUFM,RPSA
TUFM,MRPS27
TUFM,ATG12
TUFM,MRTO4
TUFM,MRPL2
TUFM,GADD45GIP1
TUFM,MRPS12
TUFM,RPL11
TUFM,RPL7
TUFM,IMP3
TUFM,MRPS30
TUFM,ATG5
TUFM,NDUFAB1
TUFM,MRPS18A
TUFM,MRPS22
TUFM,MRPL18
RPS24,MRPS10
RPS24,DIMT1
RPS24,EIF3D
RPS24,EIF5
RPS24,EIF3E
RPS24,FBL
RPS24,SEC61B
RPS24,EDF1
RPS24,UTP18
RPS24,RPL19
RPS24,KRR1
RPS24,FANCE
RPS24,RPS12
RPS24,BYSL
RPS24,RRP9
RPS24,MPHOSPH10
RPS24,MRPS7
RPS24,EIF3K
RPS24,RPS4Y1
RPS24,EIF2S3
RPS24,EIF3G
RPS24,UTP3
RPS24,EIF2S1
RPS24,NAT10
RPS24,IMP4
RPS24,RPL35
RPS24,UTP20
RPS24,UTP6
RPS24,EIF3J
RPS24,PNO1
RPS24,MRPL3
RPS24,RPL37
RPS24,RPS3
RPS24,DENR
RPS24,RIOK2
RPS24,EIF5B
RPS24,PWP2
RPS24,MRNIP
RPS24,EIF4A1
RPS24,RPL29
RPS24,EIF5A2
RPS24,ABCE1
RPS24,RPS23
RPS24,NOL6
RPS24,TSR1
RPS24,PA2G4
RPS24,MRPL13
RPS24,ARL6IP1
RPS24,MRPL4
RPS24,QARS1
RPS24,RPL13
RPS24,EEF2
RPS24,WDR3
RPS24,MRPL11
RPS24,RPL15
RPS24,RPL38
RPS24,MRPS11
RPS24,RPS15A
RPS24,RRP7A
RPS24,IMP3
RPS24,NOC4L
RPS24,RPS27L
RPS24,EIF5A
RPS24,EEF1A1
RPS24,RPL7
RPS24,RPS21
RPS24,RPL3
RPS24,RPL36AL
RPS24,RPL27A
RPS24,RPS3A
RPS24,RPL22
RPS24,ETF1
RPS24,EIF3B
RPS24,MRPL24
RPS24,RPL12
RPS24,HMGN2
RPS24,HEATR1
RPS24,EPRS1
RPS24,EIF3A
RPS24,PDCD11
RPS24,RPL5
RPS24,SERBP1
RPS24,RPL7A
RPS24,UTP11
RPS24,MRPS15
RPS24,EIF3I
RPS24,RPS4X
RPS24,BMS1
RPS24,WDR46
RPS24,EIF2S2
RPS24,MRTO4
RPS24,HMGN4
RPS24,RPS16
RPS24,EIF1AX
RPS24,HMGN1
RPS24,NOP56
RPS24,RCL1
RPS24,MRPL2
RPS24,RPS9
RPS24,RPL13A
RPS24,EEF1B2
RPS24,UTP14A
RPS24,RPL34
RPS24,RPS29
RPS24,RPL14
RPS24,SNU13
RPS24,WDR43
RPS24,MRPS12
RPS24,RPS14
RPS24,NGDN
RPS24,RPL31
RPS24,RPSA
RPS24,RPL39L
RPS24,IFI35
RPS24,GSPT1
RPS24,BUD23
RPS24,RPL6
RPS24,NOP14
RPS24,EEF1D
RPS24,DOCK4
RPS24,DNTTIP2
RPS24,RPL10
RPS24,EIF3L
RPS24,RPS19
RPS24,RPP38
RPS24,RACK1
RPS24,RPL36
RPS24,RPL11
RPS24,NSA2
RPS24,RPL18
RPS24,RPS13
RPS24,CUL7
RPS24,FAU
RPS24,TPT1
RPS24,RPL27
RPS24,MRPL22
RPS24,RPL32
RPS24,RPLP0
RPS24,TBL3
RPS24,EIF3F
RPS24,EIF3H
RPS24,EIF1
RPS24,EIF3M
RPS24,RSRC1
RPS24,RPLP2
RPS24,MRPS14
RPS24,AATF
RPS24,RPS27
RPS24,RPL28
RPS24,FLT3LG
RPS24,RPL35A
RPL11,MRPS10
RPL11,POLR2C
RPL11,SEC61B
RPL11,RPL19
RPL11,POLR3B
RPL11,FANCE
RPL11,RPS12
RPL11,SEC61A1
RPL11,MRPS7
RPL11,NOP53
RPL11,RPS4Y1
RPL11,GRWD1
RPL11,HSPBP1
RPL11,MDM2
RPL11,RPL35
RPL11,RSL24D1
RPL11,MTIF2
RPL11,MRPL3
RPL11,SIL1
RPL11,LSG1
RPL11,EFL1
RPL11,TP53
RPL11,RPL37
RPL11,RPS3
RPL11,EIF5B
RPL11,MRNIP
RPL11,RPL29
RPL11,EIF5A2
RPL11,RPS23
RPL11,NEMF
RPL11,SEC61A2
RPL11,HEATR3
RPL11,MRPL16
RPL11,PA2G4
RPL11,MRPL13
RPL11,ARL6IP1
RPL11,MRPL4
RPL11,RPL13
RPL11,EEF2
RPL11,MRPL11
RPL11,RPL15
RPL11,RPL38
RPL11,ABCF1
RPL11,MRPS11
RPL11,RPS15A
RPL11,RRS1
RPL11,LARP4B
RPL11,IMP3
RPL11,SRPRA
RPL11,RPS27L
RPL11,MRPL40
RPL11,EIF5A
RPL11,EEF1A1
RPL11,RPL7
RPL11,MRPL20
RPL11,RPS21
RPL11,RPL3
RPL11,RPL36AL
RPL11,RPL27A
RPL11,RPS3A
RPL11,RPL22
RPL11,PES1
RPL11,ATP5F1C
RPL11,PPP1R26
RPL11,ETF1
RPL11,GTPBP4
RPL11,MRPL24
RPL11,RPL12
RPL11,HMGN2
RPL11,DHX9
RPL11,MRPL9
RPL11,PDCD11
RPL11,RPL5
RPL11,SERBP1
RPL11,MRPS2
RPL11,RPL7A
RPL11,MRPS16
RPL11,GNL2
RPL11,MRPS15
RPL11,EIF3I
RPL11,RPS4X
RPL11,ZNF593
RPL11,EIF6
RPL11,MRTO4
RPL11,HMGN4
RPL11,RPS16
RPL11,EIF1AX
RPL11,BTF3
RPL11,HMGN1
RPL11,POLR2B
RPL11,MRPL2
RPL11,RPS9
RPL11,RPL13A
RPL11,EEF1B2
RPL11,MRPL19
RPL11,RPL34
RPL11,RPS29
RPL11,RPL14
RPL11,ATP5F1A
RPL11,SNU13
RPL11,MRPS12
RPL11,POLR2F
RPL11,RPS14
RPL11,RPL31
RPL11,RPSA
RPL11,RPL39L
RPL11,ELOA
RPL11,IFI35
RPL11,GSPT1
RPL11,RPL6
RPL11,DOCK4
RPL11,RPL10
RPL11,RPL32
RPL11,NMD3
RPL11,MRPS14
RPL11,RACK1
RPL11,MRPL22
RPL11,RPLP2
RPL11,FAU
RPL11,RPS13
RPL11,CUL7
RPL11,RPL18
RPL11,NACA
RPL11,RPL41
RPL11,RPLP0
RPL11,SRP54
RPL11,RPL28
RPL11,RPL36
RPL11,RPL27
RPL11,FLT3LG
RPL11,RPS19
RPL11,TPT1
RPL11,LTN1
RPL11,RSRC1
RPL11,NSA2
RPL11,RPL35A
RPL11,POLR1C
RPL11,RPS27
RPS27L,MRPS10
RPS27L,EIF5
RPS27L,RPL19
RPS27L,FANCE
RPS27L,RPS12
RPS27L,BYSL
RPS27L,RPS4Y1
RPS27L,EIF2S1
RPS27L,RPL35
RPS27L,RPL37
RPS27L,RPS3
RPS27L,MRNIP
RPS27L,RPL29
RPS27L,RPS23
RPS27L,ARL6IP1
RPS27L,RPL13
RPS27L,EEF2
RPS27L,RPL15
RPS27L,RPL38
RPS27L,MRPS11
RPS27L,RPS15A
RPS27L,IMP3
RPS27L,RPL39L
RPS27L,RPL14
RPS27L,RPS29
RPS27L,EIF2S2
RPS27L,RPS27
RPS27L,RPL28
RPS27L,FLT3LG
RPS27L,RPL31
RPS27L,RPL3
RPS27L,RPL35A
RPS27L,FAU
RPS27L,RPL27
RPS27L,RPL22
RPS27L,RPLP0
RPS27L,RPL32
RPS27L,RPS13
RPS27L,RPS3A
RPS27L,RPL12
RPS27L,RPLP2
RPS27L,SNU13
RPS27L,RPS14
RPS27L,IFI35
RPS27L,RPS9
RPS27L,RPL13A
RPS27L,RPS19
RPS27L,RPSA
RPS27L,RACK1
RPS27L,RPL5
RPS27L,RPS16
RPS27L,RPL34
RPS27L,MRPS12
RPS27L,RPL18
RPS27L,RPS21
RPS27L,RPL7
RPS27L,RPL36
RPS27L,RPL6
RPS27L,RPL7A
RPS27L,RPL27A
RPS27L,RPS4X
RPS21,MRPS10
RPS21,EIF3D
RPS21,EIF5
RPS21,EIF3E
RPS21,SEC61B
RPS21,EDF1
RPS21,RPL19
RPS21,FANCE
RPS21,RPS12
RPS21,BYSL
RPS21,MRPS7
RPS21,EIF3K
RPS21,RPS4Y1
RPS21,EIF2S3
RPS21,EIF3G
RPS21,EIF2S1
RPS21,RPL35
RPS21,EIF3J
RPS21,MRPL3
RPS21,RPL37
RPS21,RPS3
RPS21,DENR
RPS21,RIOK2
RPS21,EIF5B
RPS21,MRNIP
RPS21,RPL29
RPS21,ABCE1
RPS21,RPS23
RPS21,TSR1
RPS21,PA2G4
RPS21,MRPL13
RPS21,ARL6IP1
RPS21,MRPL4
RPS21,RPL13
RPS21,EEF2
RPS21,RPL15
RPS21,RPL38
RPS21,ABCF1
RPS21,MRPS11
RPS21,RPS15A
RPS21,LARP4B
RPS21,IMP3
RPS21,EIF5A
RPS21,EEF1A1
RPS21,RPL7
RPS21,RPS14
RPS21,RPLP2
RPS21,RPL12
RPS21,IFI35
RPS21,EIF3F
RPS21,HMGN4
RPS21,RPS9
RPS21,RSRC1
RPS21,EIF3H
RPS21,EIF1
RPS21,RPL13A
RPS21,RPL22
RPS21,RPL27
RPS21,GSPT1
RPS21,FAU
RPS21,RPLP0
RPS21,RPL32
RPS21,MRPL22
RPS21,RPS13
RPS21,RPS3A
RPS21,CUL7
RPS21,MRPL24
RPS21,RPL41
RPS21,RPL31
RPS21,FLT3LG
RPS21,DHX9
RPS21,RPL3
RPS21,RPL28
RPS21,EIF2S2
RPS21,RPS27
RPS21,DOCK4
RPS21,RPL35A
RPS21,EIF1AX
RPS21,HMGN2
RPS21,RPL14
RPS21,RPL39L
RPS21,EIF3I
RPS21,HMGN1
RPS21,MRPS15
RPS21,RPS29
RPS21,RPL36AL
RPS21,MRPS14
RPS21,RPS4X
RPS21,ETF1
RPS21,EIF3B
RPS21,EEF1B2
RPS21,MRPS12
RPS21,RPL18
RPS21,EIF3A
RPS21,RPL7A
RPS21,RPL27A
RPS21,MRTO4
RPS21,RPL36
RPS21,RPL6
RPS21,MRPL2
RPS21,RPS19
RPS21,RPSA
RPS21,RACK1
RPS21,RPL10
RPS21,RPL34
RPS21,RPL5
RPS21,RPS16
RPS21,SERBP1
RPS21,EIF3L
RPL18,MRPS10
RPL18,SEC61B
RPL18,EDF1
RPL18,RPL19
RPL18,FANCE
RPL18,RPS12
RPL18,MRPS7
RPL18,NOP53
RPL18,RPS4Y1
RPL18,RPL35
RPL18,RSL24D1
RPL18,WDR12
RPL18,DDX18
RPL18,MRPL3
RPL18,SRP14
RPL18,RPL37
RPL18,RPS3
RPL18,EIF5B
RPL18,MRNIP
RPL18,RPL29
RPL18,EIF5A2
RPL18,RPS23
RPL18,PA2G4
RPL18,MRPL13
RPL18,ARL6IP1
RPL18,MRPL4
RPL18,RPL13
RPL18,EEF2
RPL18,RPL15
RPL18,RPL38
RPL18,ABCF1
RPL18,MRPS11
RPL18,NOC2L
RPL18,RPS15A
RPL18,IMP3
RPL18,EIF5A
RPL18,BRIX1
RPL18,EEF1A1
RPL18,RPL7
RPL18,RPL3
RPL18,RPL36AL
RPL18,RPL27A
RPL18,RPS3A
RPL18,RPL22
RPL18,PES1
RPL18,PPP1R26
RPL18,MAK16
RPL18,ETF1
RPL18,GTPBP4
RPL18,MRPL24
RPL18,RPL12
RPL18,HMGN2
RPL18,DHX9
RPL18,RPL5
RPL18,RPF1
RPL18,SERBP1
RPL18,NOC3L
RPL18,MRPS2
RPL18,RPL7A
RPL18,GNL2
RPL18,MRPS15
RPL18,RPS4X
RPL18,EIF6
RPL18,MRTO4
RPL18,RPS16
RPL18,BTF3
RPL18,NOP2
RPL18,MRPL2
RPL18,RPS9
RPL18,RPL13A
RPL18,EEF1B2
RPL18,RPL34
RPL18,RPS29
RPL18,RPL14
RPL18,MRPS12
RPL18,RPS14
RPL18,RPL31
RPL18,RPSA
RPL18,RPL39L
RPL18,IFI35
RPL18,FTSJ3
RPL18,GSPT1
RPL18,RPL6
RPL18,EBNA1BP2
RPL18,EEF1D
RPL18,DOCK4
RPL18,RPL10
RPL18,RPL32
RPL18,NMD3
RPL18,MRPS14
RPL18,RACK1
RPL18,MRPL22
RPL18,RPLP2
RPL18,FAU
RPL18,RPS13
RPL18,CUL7
RPL18,NACA
RPL18,FLT3LG
RPL18,RPS27
RPL18,RPL28
RPL18,RPL35A
RPL18,SRP54
RPL18,RPL41
RPL18,TPT1
RPL18,RPL27
RPL18,RPLP0
RPL18,RSRC1
RPL18,RSL1D1
RPL18,BOP1
RPL18,RPS19
RPL18,RPL36
RPL18,NSA2
RPL18,SLC25A16
HLA-DMA,CD4
HLA-DMA,HLA-F
HLA-DMA,HLA-DQA1
HLA-DMA,HLA-DRB1
HLA-DMA,CD247
HLA-DMA,HLA-B
HLA-DMA,HLA-C
HLA-DMA,HLA-DRA
HLA-DMA,HLA-A
HLA-DMA,HLA-E
HLA-DMA,HLA-DPA1
HLA-DMA,HLA-DOB
HLA-DMA,HLA-DMB
RPL7,SEC61B
RPL7,RPL19
RPL7,FANCE
RPL7,RPS12
RPL7,SEC61A1
RPL7,RPS4Y1
RPL7,RPL35
RPL7,RSL24D1
RPL7,WDR12
RPL7,LSG1
RPL7,SRP14
RPL7,RPL37
RPL7,RPS3
RPL7,EIF5B
RPL7,RPL29
RPL7,ABCE1
RPL7,RPS23
RPL7,PA2G4
RPL7,SRP9
RPL7,RPL13
RPL7,EEF2
RPL7,RPL15
RPL7,RPL38
RPL7,NOC2L
RPL7,RPS15A
RPL7,SRPRA
RPL7,EIF5A
RPL7,BRIX1
RPL7,EEF1A1
RPL7,RPS13
RPL7,RPS3A
RPL7,GSPT1
RPL7,FAU
RPL7,NMD3
RPL7,TPT1
RPL7,RPL27
RPL7,RPL22
RPL7,RPL32
RPL7,RPLP0
RPL7,RPS9
RPL7,RPL13A
RPL7,MRPL20
RPL7,RPL12
RPL7,RPLP2
RPL7,RPS14
RPL7,GTPBP4
RPL7,RPL39L
RPL7,EIF3I
RPL7,RPL14
RPL7,RPL36AL
RPL7,NACA
RPL7,ZNF593
RPL7,RPS29
RPL7,RPS27
RPL7,RPL28
RPL7,FLT3LG
RPL7,RPL31
RPL7,RPL3
RPL7,MRPL9
RPL7,RPF1
RPL7,MRPL19
RPL7,RPL35A
RPL7,SRP54
RPL7,BTF3
RPL7,EIF6
RPL7,ETF1
RPL7,RPS4X
RPL7,PES1
RPL7,GNL2
RPL7,EBNA1BP2
RPL7,RPL5
RPL7,BOP1
RPL7,RPS16
RPL7,RPL10
RPL7,RPL34
RPL7,SERBP1
RPL7,RPS19
RPL7,MRPS16
RPL7,RPSA
RPL7,RACK1
RPL7,RPL36
RPL7,RPL6
RPL7,RPL7A
RPL7,MRTO4
RPL7,RPL27A
RPL7,NSA2
RPL7,EEF1B2
IMP3,MRPS10
IMP3,DIMT1
IMP3,POLR2C
IMP3,EXOSC5
